filename,width,height,class,xmin,ymin,xmax,ymax
G6_5.jpg,640,480,G6,261,239,396,396
G6_50.jpg,640,480,G6,161,279,289,383
G6_51.jpg,640,480,G6,104,250,243,346
G6_52.jpg,640,480,G6,47,266,195,376
G6_53.jpg,640,480,G6,96,241,263,340
G6_54.jpg,640,480,G6,142,237,291,347
G6_55.jpg,640,480,G6,171,239,309,352
G6_57.jpg,640,480,G6,193,243,315,362
G6_58.jpg,640,480,G6,157,254,273,346
G6_59.jpg,640,480,G6,131,255,255,339
G6_6.jpg,640,480,G6,221,248,385,381
G6_60.jpg,640,480,G6,111,257,251,348
G6_61.jpg,640,480,G6,159,260,289,362
G6_62.jpg,640,480,G6,250,246,364,370
G6_63.jpg,640,480,G6,180,251,307,360
G6_65.jpg,640,480,G6,247,258,366,375
G6_66.jpg,640,480,G6,167,251,275,342
G6_67.jpg,640,480,G6,140,238,270,332
G6_68.jpg,640,480,G6,123,230,285,337
G6_7.jpg,640,480,G6,225,259,361,412
G6_70.jpg,640,480,G6,161,239,264,343
G6_71.jpg,640,480,G6,155,204,273,305
G6_72.jpg,640,480,G6,88,234,226,328
G6_73.jpg,640,480,G6,95,224,224,327
G6_74.jpg,640,480,G6,113,214,240,322
G6_75.jpg,640,480,G6,157,212,272,327
G6_76.jpg,640,480,G6,171,223,277,332
G6_77.jpg,640,480,G6,107,227,245,320
G6_78.jpg,640,480,G6,124,232,230,314
G6_79.jpg,640,480,G6,134,231,248,312
G6_80.jpg,640,480,G6,146,222,274,328
G6_81.jpg,640,480,G6,158,250,258,324
G6_82.jpg,640,480,G6,81,270,198,360
G6_83.jpg,640,480,G6,169,244,273,335
G6_84.jpg,640,480,G6,202,246,305,338
G6_85.jpg,640,480,G6,170,247,256,333
G6_86.jpg,640,480,G6,155,252,251,336
G6_87.jpg,640,480,G6,197,236,291,338
G6_88.jpg,640,480,G6,196,232,308,345
G6_89.jpg,640,480,G6,159,245,278,344
G6_90.jpg,640,480,G6,143,248,244,330
G6_91.jpg,640,480,G6,193,285,305,399
G6_92.jpg,640,480,G6,185,309,296,428
G6_93.jpg,640,480,G6,186,285,322,388
G6_94.jpg,640,480,G6,224,296,340,385
G6_96.jpg,640,480,G6,176,293,291,417
G6_97.jpg,640,480,G6,231,292,349,408
G6_98.jpg,640,480,G6,205,292,315,409
G6_99.jpg,640,480,G6,161,292,295,413
G7_1.jpg,640,480,G7,272,233,409,395
G7_10.jpg,640,480,G7,232,201,370,334
G7_100.jpg,640,480,G7,239,288,361,417
G7_12.jpg,640,480,G7,143,219,280,331
G7_13.jpg,640,480,G7,155,200,290,327
G7_14.jpg,640,480,G7,155,209,270,334
G7_15.jpg,640,480,G7,132,209,264,322
G7_16.jpg,640,480,G7,72,209,233,323
G7_17.jpg,640,480,G7,69,217,205,332
G7_19.jpg,640,480,G7,163,213,283,320
G7_2.jpg,640,480,G7,268,227,407,373
G7_20.jpg,640,480,G7,188,211,297,327
G7_21.jpg,640,480,G7,132,232,245,325
G7_22.jpg,640,480,G7,76,219,203,327
G7_23.jpg,640,480,G7,131,211,220,324
G7_24.jpg,640,480,G7,64,223,168,331
G7_25.jpg,640,480,G7,88,199,211,326
G7_26.jpg,640,480,G7,148,227,253,335
G7_29.jpg,640,480,G7,129,210,245,340
G7_3.jpg,640,480,G7,261,231,425,351
G7_30.jpg,640,480,G7,92,207,204,318
G7_31.jpg,640,480,G7,186,251,300,363
G7_32.jpg,640,480,G7,188,261,317,367
G7_33.jpg,640,480,G7,173,256,302,365
G7_34.jpg,640,480,G7,194,244,320,360
G7_35.jpg,640,480,G7,205,251,336,363
G7_36.jpg,640,480,G7,216,236,340,365
G7_37.jpg,640,480,G7,197,246,325,355
G7_38.jpg,640,480,G7,224,251,332,364
G7_39.jpg,640,480,G7,175,267,304,371
G7_40.jpg,640,480,G7,207,246,323,365
G7_41.jpg,640,480,G7,173,263,275,382
G7_43.jpg,640,480,G7,157,269,288,382
G7_44.jpg,640,480,G7,131,273,252,382
G7_46.jpg,640,480,G7,164,279,285,385
G7_47.jpg,640,480,G7,156,277,279,381
G7_49.jpg,640,480,G7,174,268,303,382
G7_5.jpg,640,480,G7,252,209,380,348
G7_50.jpg,640,480,G7,125,276,262,388
G7_51.jpg,640,480,G7,104,230,259,359
G7_52.jpg,640,480,G7,60,270,218,396
G7_53.jpg,640,480,G7,113,235,243,344
G7_54.jpg,640,480,G7,145,227,267,346
G7_55.jpg,640,480,G7,158,234,293,350
G7_56.jpg,640,480,G7,185,240,318,360
G7_57.jpg,640,480,G7,204,252,336,365
G7_58.jpg,640,480,G7,156,228,296,352
G7_59.jpg,640,480,G7,132,230,265,357
G7_6.jpg,640,480,G7,255,216,389,360
G7_60.jpg,640,480,G7,120,239,264,362
G7_61.jpg,640,480,G7,149,262,280,363
G7_62.jpg,640,480,G7,244,278,397,408
G7_63.jpg,640,480,G7,157,249,288,352
G7_64.jpg,640,480,G7,159,259,277,361
G7_65.jpg,640,480,G7,270,252,374,381
G7_66.jpg,640,480,G7,154,246,302,360
G7_67.jpg,640,480,G7,151,246,294,350
G7_68.jpg,640,480,G7,147,242,296,356
G7_69.jpg,640,480,G7,139,238,295,353
G7_7.jpg,640,480,G7,239,214,394,387
G7_70.jpg,640,480,G7,111,245,265,350
G7_71.jpg,640,480,G7,122,229,258,338
G7_72.jpg,640,480,G7,106,216,279,350
G7_73.jpg,640,480,G7,162,232,293,338
G7_75.jpg,640,480,G7,135,225,246,341
G7_76.jpg,640,480,G7,148,214,270,330
G7_77.jpg,640,480,G7,183,224,289,339
G7_78.jpg,640,480,G7,136,223,233,339
G7_79.jpg,640,480,G7,181,220,309,339
G7_8.jpg,640,480,G7,246,226,393,381
G7_80.jpg,640,480,G7,174,235,299,339
G7_82.jpg,640,480,G7,161,237,274,339
G7_83.jpg,640,480,G7,162,232,270,340
G7_84.jpg,640,480,G7,217,231,327,339
G7_85.jpg,640,480,G7,207,235,312,339
G7_86.jpg,640,480,G7,150,241,258,342
G7_87.jpg,640,480,G7,131,242,233,341
G7_88.jpg,640,480,G7,152,239,266,337
G7_89.jpg,640,480,G7,203,243,312,350
G7_9.jpg,640,480,G7,217,227,372,355
G7_90.jpg,640,480,G7,227,244,332,346
G7_91.jpg,640,480,G7,127,292,288,404
G7_92.jpg,640,480,G7,147,295,278,412
G7_93.jpg,640,480,G7,166,289,286,404
G7_94.jpg,640,480,G7,248,282,374,400
G7_95.jpg,640,480,G7,154,285,288,400
G7_96.jpg,640,480,G7,186,279,323,409
G7_97.jpg,640,480,G7,256,289,398,409
G7_98.jpg,640,480,G7,183,283,309,390
G7_99.jpg,640,480,G7,188,290,318,411
G8_1.jpg,640,480,G8,322,273,427,407
G8_10.jpg,640,480,G8,347,262,450,387
G8_100.jpg,640,480,G8,267,284,354,396
G8_11.jpg,640,480,G8,201,237,285,366
G8_12.jpg,640,480,G8,161,222,259,354
G8_13.jpg,640,480,G8,187,224,280,347
G8_14.jpg,640,480,G8,180,214,288,335
G8_15.jpg,640,480,G8,153,224,254,341
G8_16.jpg,640,480,G8,177,222,275,351
G8_17.jpg,640,480,G8,179,231,282,352
G8_18.jpg,640,480,G8,179,227,265,352
G8_19.jpg,640,480,G8,173,227,283,356
G8_2.jpg,640,480,G8,312,240,404,363
G8_20.jpg,640,480,G8,156,220,279,338
G8_21.jpg,640,480,G8,152,254,234,365
G8_22.jpg,640,480,G8,198,247,301,370
G8_23.jpg,640,480,G8,146,263,245,382
G8_25.jpg,640,480,G8,109,245,255,358
G8_26.jpg,640,480,G8,163,266,270,391
G8_27.jpg,640,480,G8,182,309,294,440
G8_28.jpg,640,480,G8,136,239,245,371
G8_29.jpg,640,480,G8,215,228,294,353
G8_3.jpg,640,480,G8,335,273,448,411
G8_30.jpg,640,480,G8,197,228,311,377
G8_31.jpg,640,480,G8,195,244,311,379
G8_32.jpg,640,480,G8,174,236,288,371
G8_34.jpg,640,480,G8,201,258,313,391
G8_35.jpg,640,480,G8,153,244,262,375
G8_36.jpg,640,480,G8,165,253,284,395
G8_37.jpg,640,480,G8,178,254,284,377
G8_38.jpg,640,480,G8,197,252,304,379
G8_40.jpg,640,480,G8,153,236,289,364
G8_41.jpg,640,480,G8,268,254,359,391
G8_42.jpg,640,480,G8,162,246,265,357
G8_43.jpg,640,480,G8,129,252,247,346
G8_44.jpg,640,480,G8,176,251,286,340
G8_45.jpg,640,480,G8,158,263,266,366
G8_46.jpg,640,480,G8,132,271,244,353
G8_47.jpg,640,480,G8,114,266,258,361
G8_48.jpg,640,480,G8,199,238,307,354
G8_49.jpg,640,480,G8,153,253,266,353
G8_5.jpg,640,480,G8,316,231,419,373
G8_50.jpg,640,480,G8,124,249,259,355
G8_51.jpg,640,480,G8,176,241,293,376
G8_52.jpg,640,480,G8,120,250,255,357
G8_53.jpg,640,480,G8,190,251,289,379
G8_54.jpg,640,480,G8,215,281,316,404
G8_55.jpg,640,480,G8,237,291,336,425
G8_56.jpg,640,480,G8,221,276,319,393
G8_58.jpg,640,480,G8,188,267,304,378
G8_59.jpg,640,480,G8,155,268,285,358
G8_6.jpg,640,480,G8,301,269,405,398
G8_60.jpg,640,480,G8,121,255,254,348
G8_62.jpg,640,480,G8,215,258,326,382
G8_63.jpg,640,480,G8,234,275,318,395
G8_65.jpg,640,480,G8,218,275,305,377
G8_66.jpg,640,480,G8,212,286,318,416
G8_67.jpg,640,480,G8,309,321,418,438
G8_68.jpg,640,480,G8,216,272,311,395
G8_69.jpg,640,480,G8,212,284,312,409
G8_7.jpg,640,480,G8,296,258,416,379
G8_70.jpg,640,480,G8,207,254,327,363
G8_71.jpg,640,480,G8,155,247,237,358
G8_72.jpg,640,480,G8,182,238,274,352
G8_73.jpg,640,480,G8,173,246,278,361
G8_74.jpg,640,480,G8,148,265,228,365
G8_75.jpg,640,480,G8,212,249,294,366
G8_76.jpg,640,480,G8,192,238,290,347
G8_77.jpg,640,480,G8,132,252,214,355
G8_78.jpg,640,480,G8,158,251,248,366
G8_79.jpg,640,480,G8,188,237,277,355
G8_8.jpg,640,480,G8,346,263,458,387
G8_80.jpg,640,480,G8,231,239,293,357
G8_82.jpg,640,480,G8,86,252,201,335
G8_83.jpg,640,480,G8,184,246,280,351
G8_84.jpg,640,480,G8,125,238,225,359
G8_85.jpg,640,480,G8,129,241,225,350
G8_87.jpg,640,480,G8,195,242,280,349
G8_88.jpg,640,480,G8,205,249,291,348
G8_89.jpg,640,480,G8,147,230,264,341
G8_9.jpg,640,480,G8,315,263,430,396
G8_91.jpg,640,480,G8,275,278,390,401
G8_92.jpg,640,480,G8,231,286,343,387
G8_93.jpg,640,480,G8,272,284,388,408
G8_94.jpg,640,480,G8,278,279,388,409
G8_95.jpg,640,480,G8,277,273,402,414
G8_96.jpg,640,480,G8,277,279,386,406
G8_97.jpg,640,480,G8,298,289,398,430
G8_98.jpg,640,480,G8,307,302,405,417
G8_99.jpg,640,480,G8,281,286,398,408
G9_1.jpg,640,480,G9,250,260,387,389
G9_10.jpg,640,480,G9,272,246,384,385
G9_100.jpg,640,480,G9,183,278,277,383
G9_12.jpg,640,480,G9,110,184,253,308
G9_13.jpg,640,480,G9,127,179,277,289
G9_14.jpg,640,480,G9,121,169,249,291
G9_15.jpg,640,480,G9,120,188,257,295
G9_16.jpg,640,480,G9,132,181,272,313
G9_17.jpg,640,480,G9,120,181,255,300
G9_19.jpg,640,480,G9,134,185,256,301
G9_2.jpg,640,480,G9,261,223,402,355
G9_20.jpg,640,480,G9,86,174,243,295
G9_22.jpg,640,480,G9,179,197,297,316
G9_23.jpg,640,480,G9,145,197,266,308
G9_24.jpg,640,480,G9,138,209,265,313
G9_25.jpg,640,480,G9,50,200,193,334
G9_26.jpg,640,480,G9,221,200,338,323
G9_27.jpg,640,480,G9,74,201,212,320
G9_28.jpg,640,480,G9,126,196,252,306
G9_29.jpg,640,480,G9,179,200,307,325
G9_3.jpg,640,480,G9,240,230,399,360
G9_30.jpg,640,480,G9,102,181,240,322
G9_31.jpg,640,480,G9,202,234,325,346
G9_33.jpg,640,480,G9,190,247,293,344
G9_35.jpg,640,480,G9,159,254,305,362
G9_36.jpg,640,480,G9,223,249,350,357
G9_37.jpg,640,480,G9,209,243,353,349
G9_38.jpg,640,480,G9,187,251,296,356
G9_39.jpg,640,480,G9,219,244,342,354
G9_4.jpg,640,480,G9,260,239,394,371
G9_40.jpg,640,480,G9,183,244,300,343
G9_41.jpg,640,480,G9,120,251,262,373
G9_42.jpg,640,480,G9,137,260,290,398
G9_43.jpg,640,480,G9,121,264,264,378
G9_44.jpg,640,480,G9,159,263,302,378
G9_45.jpg,640,480,G9,158,257,285,375
G9_46.jpg,640,480,G9,124,255,254,377
G9_47.jpg,640,480,G9,72,266,225,384
G9_49.jpg,640,480,G9,188,265,340,385
G9_5.jpg,640,480,G9,285,254,408,405
G9_50.jpg,640,480,G9,75,255,242,366
G9_51.jpg,640,480,G9,115,214,255,332
G9_52.jpg,640,480,G9,47,267,179,414
G9_53.jpg,640,480,G9,115,218,254,343
G9_54.jpg,640,480,G9,129,211,273,340
G9_55.jpg,640,480,G9,174,233,322,354
G9_56.jpg,640,480,G9,180,231,342,355
G9_57.jpg,640,480,G9,137,225,287,344
G9_58.jpg,640,480,G9,126,238,247,354
G9_59.jpg,640,480,G9,101,249,219,372
G9_6.jpg,640,480,G9,221,221,379,346
G9_60.jpg,640,480,G9,64,240,192,386
G9_61.jpg,640,480,G9,209,235,343,369
G9_64.jpg,640,480,G9,225,246,378,356
G9_65.jpg,640,480,G9,166,238,289,355
G9_66.jpg,640,480,G9,162,239,285,353
G9_67.jpg,640,480,G9,161,235,280,350
G9_68.jpg,640,480,G9,217,227,339,344
G9_69.jpg,640,480,G9,151,259,312,371
G9_7.jpg,640,480,G9,269,219,412,359
G9_70.jpg,640,480,G9,145,250,259,355
G9_71.jpg,640,480,G9,124,221,233,339
G9_72.jpg,640,480,G9,120,217,267,344
G9_74.jpg,640,480,G9,142,212,273,332
G9_75.jpg,640,480,G9,105,228,236,338
G9_76.jpg,640,480,G9,127,212,263,333
G9_77.jpg,640,480,G9,177,225,295,327
G9_78.jpg,640,480,G9,130,222,259,332
G9_79.jpg,640,480,G9,124,210,260,313
G9_8.jpg,640,480,G9,225,233,416,373
G9_80.jpg,640,480,G9,135,216,249,328
G9_81.jpg,640,480,G9,134,234,242,338
G9_82.jpg,640,480,G9,151,228,261,339
G9_83.jpg,640,480,G9,136,230,251,334
G9_84.jpg,640,480,G9,162,233,272,343
G9_85.jpg,640,480,G9,154,219,283,336
G9_86.jpg,640,480,G9,109,230,223,335
G9_87.jpg,640,480,G9,92,223,213,342
G9_88.jpg,640,480,G9,146,232,278,355
G9_89.jpg,640,480,G9,183,239,306,347
G9_9.jpg,640,480,G9,278,246,403,392
G9_90.jpg,640,480,G9,159,235,326,355
G9_91.jpg,640,480,G9,145,261,276,403
G9_93.jpg,640,480,G9,166,277,300,406
G9_94.jpg,640,480,G9,244,290,362,409
G9_95.jpg,640,480,G9,202,273,343,393
G9_96.jpg,640,480,G9,137,270,266,398
G9_97.jpg,640,480,G9,161,279,282,394
G9_98.jpg,640,480,G9,250,284,363,411
G9_99.jpg,640,480,G9,138,275,261,396
